TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,HourOfDay,day_of_week,day_name,month,month_name,quarter,is_weekend,is_night,is_biz_hours,HoursSincePrev,days_since_last_txn,TransactionType_code,Channel_code,Occupation_code,amount_to_balance_ratio,balance_after_transaction,high_login_attempts,very_high_login_attempts,extreme_login_attempts,long_duration,very_long_duration,high_amount,very_high_amount,extreme_amount,low_balance,very_low_balance,negative_balance_after,age_category,prediction,anomaly_score,is_fraud,risk_index,fraud_confidence,risk_level
TX001066,AC00041,212.88,19-05-2023 18:44,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72,04-11-2024 08:11,18,4,Friday,5,May,2,0,0,0,12829.45361,-535,0,1,0,0.030248433,6823.84,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.46912196,Normal,0.22586907,0.46912196,Medium
TX001067,AC00458,88.38,17-01-2023 16:10,Debit,Virginia Beach,D000100,19.20.13.234,M026,ATM,30,Engineer,138,1,3707.82,04-11-2024 08:08,16,1,Tuesday,1,January,1,0,0,1,15759.96139,-657,0,0,1,0.023829682,3619.44,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.427057006,Normal,0.103998682,0.427057006,Medium
TX001068,AC00248,48.77,15-06-2023 17:49,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,04-11-2024 08:08,17,3,Thursday,6,June,2,0,0,1,12182.32056,-508,1,1,1,0.023893276,1991.39,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.431157902,Normal,0.115879779,0.431157902,Medium
TX001069,AC00356,289.1,11-07-2023 16:08,Debit,Baltimore,D000601,105.87.212.115,M064,ATM,27,Student,206,1,267.53,04-11-2024 08:09,16,1,Tuesday,7,July,3,0,0,1,11560.01639,-482,0,0,3,1.076602242,-21.57,0,0,0,1,1,0,0,0,1,1,1,Middle (26-40),1,-0.579265658,Normal,0.544976875,0.579265658,High
TX001070,AC00065,390.09,09-10-2023 16:52,Debit,El Paso,D000589,48.89.167.189,M057,Online,26,Engineer,49,1,2617.23,04-11-2024 08:10,16,0,Monday,10,October,4,0,0,1,9399.292778,-392,0,1,1,0.148989967,2227.14,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.415893229,Normal,0.071655042,0.415893229,Medium
TX001071,AC00249,48.29,25-09-2023 17:58,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,04-11-2024 08:07,17,0,Monday,9,September,3,0,0,1,9734.150556,-406,0,1,1,0.00543537,8835.11,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.461031597,Normal,0.202429708,0.461031597,Medium
TX001072,AC00497,333.83,31-07-2023 17:46,Debit,Fresno,D000063,121.67.144.20,M097,ATM,63,Retired,135,1,1660.66,04-11-2024 08:11,17,0,Monday,7,July,3,0,0,1,11078.40472,-462,0,0,2,0.200901508,1326.83,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.418292914,Normal,0.078607396,0.418292914,Medium
TX001073,AC00045,1074.29,05-01-2023 16:43,Debit,Portland,D000147,138.210.196.19,M081,Branch,67,Retired,79,1,2011.6,04-11-2024 08:11,16,3,Thursday,1,January,1,0,0,1,16047.46639,-669,0,2,2,0.533782172,937.31,0,0,0,0,0,1,1,1,0,0,0,Elderly (60+),1,-0.562853616,Normal,0.497427983,0.562853616,High
TX001074,AC00442,100.27,10-07-2023 17:25,Debit,Miami,D000298,144.91.150.133,M045,Online,79,Retired,51,1,4309.9,04-11-2024 08:10,17,0,Monday,7,July,3,0,0,1,11582.74917,-483,0,1,2,0.023259644,4209.63,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.417317408,Normal,0.075781165,0.417317408,Medium
TX001075,AC00248,44.54,16-10-2023 16:23,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,04-11-2024 08:07,16,0,Monday,10,October,4,0,0,1,9231.733611,-385,0,0,1,0.122564667,317.86,0,0,0,1,0,0,0,0,1,1,0,Middle (26-40),1,-0.515671273,Normal,0.360731522,0.515671273,High
TX001076,AC00078,1156.18,21-09-2023 16:11,Credit,Phoenix,D000022,40.45.69.120,M054,Online,52,Doctor,40,1,836.69,04-11-2024 08:11,16,3,Thursday,9,September,3,0,0,1,9831.997222,-410,1,1,0,1.380200313,-319.49,0,0,0,0,0,1,1,1,1,0,1,Senior (41-60),-1,-0.631764959,FRAUD,0.697077602,0.631764959,Critical
TX001077,AC00345,82.17,18-12-2023 18:25,Debit,Fort Worth,D000669,130.29.230.16,M096,Branch,28,Student,21,1,1913.06,04-11-2024 08:09,18,0,Monday,12,December,4,0,0,0,7717.742222,-322,0,2,3,0.042929689,1830.89,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.490062492,Normal,0.286537882,0.490062492,Medium
TX001078,AC00331,1045.45,30-10-2023 16:45,Debit,Baltimore,D000547,199.103.32.145,M036,Online,19,Student,150,1,563.46,04-11-2024 08:11,16,0,Monday,10,October,4,0,0,1,8895.436667,-371,0,1,3,1.852124154,-481.99,0,0,0,0,0,1,1,1,1,1,1,Young (18-25),-1,-0.620636159,FRAUD,0.664835297,0.620636159,Critical
TX001079,AC00332,447.42,18-12-2023 16:32,Debit,Charlotte,D000279,213.15.9.253,M056,Online,32,Engineer,65,1,6133.22,04-11-2024 08:08,16,0,Monday,12,December,4,0,0,1,7719.588611,-322,0,1,1,0.072938369,5685.8,0,0,0,0,0,1,0,0,0,0,0,Middle (26-40),1,-0.447914858,Normal,0.164427954,0.447914858,Medium
TX001080,AC00448,590.26,19-06-2023 16:20,Credit,Austin,D000519,168.55.35.243,M089,Branch,25,Student,48,1,1068.28,04-11-2024 08:08,16,0,Monday,6,June,2,0,0,1,12087.80056,-504,1,2,3,0.55201631,478.02,0,0,0,0,0,1,0,0,1,0,0,Young (18-25),1,-0.492586684,Normal,0.293850958,0.492586684,Medium
TX001081,AC00102,192.73,16-10-2023 16:51,Debit,Milwaukee,D000391,182.84.41.229,M027,Branch,71,Retired,157,1,2037.75,04-11-2024 08:11,16,0,Monday,10,October,4,0,0,1,9231.337222,-385,0,2,2,0.094533415,1845.02,0,0,0,1,0,0,0,0,0,0,0,Elderly (60+),1,-0.442261326,Normal,0.148048568,0.442261326,Medium
TX001082,AC00200,146.01,25-04-2023 16:28,Debit,San Francisco,D000270,72.192.101.196,M017,Online,26,Student,269,1,221.79,04-11-2024 08:09,16,1,Tuesday,4,April,2,0,0,1,13407.68833,-559,0,1,3,0.655370528,75.78,0,0,0,1,1,0,0,0,1,1,0,Middle (26-40),1,-0.538827181,Normal,0.427818709,0.538827181,High
TX001083,AC00200,136.05,23-01-2023 16:19,Debit,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,1127.54,04-11-2024 08:12,16,0,Monday,1,January,1,0,0,1,15615.87639,-651,0,1,3,0.12055399,991.49,1,1,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.572294296,Normal,0.524779479,0.572294296,High
TX001084,AC00086,11.57,20-12-2023 16:17,Credit,New York,D000550,116.106.207.139,M037,Branch,56,Retired,64,1,2061.61,04-11-2024 08:10,16,2,Wednesday,12,December,4,0,0,1,7671.894444,-320,1,2,2,0.005609398,2050.04,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.453252639,Normal,0.179892549,0.453252639,Medium
TX001085,AC00139,102.34,18-05-2023 16:19,Debit,San Antonio,D000376,116.43.88.219,M076,Online,51,Doctor,78,1,9326.28,04-11-2024 08:09,16,3,Thursday,5,May,2,0,0,1,12855.83278,-536,0,1,0,0.010972116,9223.94,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.407253745,Normal,0.04662477,0.407253745,Medium
TX001086,AC00154,7.82,09-01-2023 17:56,Debit,Boston,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,2240.49,04-11-2024 08:09,17,0,Monday,1,January,1,0,0,1,15950.21806,-665,0,0,1,0.003488751,2232.67,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.496646821,Normal,0.30561397,0.496646821,Medium
TX001087,AC00403,79.43,24-07-2023 17:30,Debit,Dallas,D000393,143.212.47.226,M009,ATM,74,Retired,72,1,6579.37,04-11-2024 08:07,17,0,Monday,7,July,3,0,0,1,11246.62028,-469,0,0,2,0.01207075,6499.94,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.417943759,Normal,0.077595828,0.417943759,Medium
TX001088,AC00330,386.97,31-01-2023 16:51,Debit,Raleigh,D000324,107.247.202.71,M098,Branch,58,Retired,137,1,1876.35,04-11-2024 08:06,16,1,Tuesday,1,January,1,0,0,1,15423.24139,-643,0,2,2,0.206125656,1489.38,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.438946292,Normal,0.138444268,0.438946292,Medium
TX001089,AC00362,51.22,29-06-2023 16:11,Debit,Fresno,D000083,49.29.37.185,M040,Branch,23,Student,82,1,1664.59,04-11-2024 08:10,16,3,Thursday,6,June,2,0,0,1,11847.98306,-494,0,2,3,0.030751866,1613.37,0,0,0,0,0,0,0,0,0,0,0,Young (18-25),1,-0.4213524,Normal,0.087471326,0.4213524,Medium
TX001090,AC00423,256.05,07-06-2023 16:26,Debit,Nashville,D000304,4.105.134.118,M009,ATM,54,Retired,35,1,6910.18,04-11-2024 08:11,16,2,Wednesday,6,June,2,0,0,1,12375.74833,-516,0,0,2,0.037048666,6654.13,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.402779463,Normal,0.033661901,0.402779463,Medium
TX001091,AC00286,7.79,16-06-2023 17:33,Debit,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85,04-11-2024 08:09,17,4,Friday,6,June,2,0,0,1,12158.6,-507,0,2,0,0.005897717,1312.06,0,0,0,1,1,0,0,0,1,0,0,Middle (26-40),1,-0.531042349,Normal,0.405264531,0.531042349,High
TX001092,AC00332,233.71,03-10-2023 17:06,Debit,Louisville,D000476,35.67.21.23,M073,Branch,63,Doctor,11,1,6095.5,04-11-2024 08:08,17,1,Tuesday,10,October,4,0,0,1,9543.031111,-398,0,2,0,0.03833511,5861.79,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.434805508,Normal,0.126447608,0.434805508,Medium
TX001093,AC00080,176.37,16-01-2023 16:38,Debit,Boston,D000501,129.102.184.189,M057,Branch,55,Retired,126,1,2420.86,04-11-2024 08:07,16,0,Monday,1,January,1,0,0,1,15783.47,-658,0,2,2,0.072824193,2244.49,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.426429046,Normal,0.102179362,0.426429046,Medium
TX001094,AC00150,122.63,20-04-2023 18:39,Debit,Milwaukee,D000112,219.193.239.152,M029,Branch,21,Student,153,1,359.06,04-11-2024 08:10,18,3,Thursday,4,April,2,0,0,0,13525.51667,-564,0,2,3,0.340582125,236.43,0,0,0,1,0,0,0,0,1,1,0,Young (18-25),1,-0.546965914,Normal,0.451398209,0.546965914,High
TX001095,AC00441,86.41,27-03-2023 17:54,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,04-11-2024 08:11,17,0,Monday,3,March,1,0,0,1,14102.28194,-588,0,0,2,0.027609587,3042.3,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.422125259,Normal,0.089710449,0.422125259,Medium
TX001096,AC00196,21.57,26-10-2023 16:11,Debit,San Francisco,D000655,136.105.231.135,M071,ATM,54,Retired,71,1,7587.48,04-11-2024 08:09,16,3,Thursday,10,October,4,0,0,1,8991.971111,-375,0,0,2,0.002842466,7565.91,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.420476438,Normal,0.084933492,0.420476438,Medium
TX001097,AC00444,82.67,25-08-2023 16:40,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59,04-11-2024 08:07,16,4,Friday,8,August,3,0,0,1,10479.44833,-437,0,2,3,0.283514524,207.92,0,0,0,0,0,0,0,0,1,1,0,Middle (26-40),1,-0.489981999,Normal,0.286304678,0.489981999,Medium
TX001098,AC00295,451.35,05-09-2023 18:45,Credit,Baltimore,D000440,42.61.10.112,M028,Branch,47,Engineer,223,1,7707.96,04-11-2024 08:07,18,1,Tuesday,9,September,3,0,0,0,10213.3675,-426,1,2,1,0.058548754,7256.61,0,0,0,1,1,1,0,0,0,0,0,Senior (41-60),1,-0.548135055,Normal,0.454785439,0.548135055,High
TX001099,AC00157,299.42,04-12-2023 17:25,Credit,San Jose,D000516,133.63.96.21,M005,Branch,63,Retired,53,1,4735.41,04-11-2024 08:09,17,0,Monday,12,December,4,0,0,1,8054.738889,-336,1,2,2,0.063216656,4435.99,0,0,0,0,0,0,0,0,0,0,0,Elderly (60+),1,-0.45128641,Normal,0.174196,0.45128641,Medium
TX001100,AC00456,543.47,14-08-2023 17:18,Debit,Los Angeles,D000388,160.212.125.105,M092,ATM,18,Student,122,1,6165.03,04-11-2024 08:11,17,0,Monday,8,August,3,0,0,1,10742.89306,-448,0,0,3,0.08813937,5621.56,0,0,0,0,0,1,0,0,0,0,0,Young (18-25),1,-0.464910134,Normal,0.213666588,0.464910134,Medium
TX001101,AC00271,346.76,29-12-2023 16:32,Credit,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,04-11-2024 08:09,16,4,Friday,12,December,4,0,0,1,7455.621667,-311,1,2,3,0.211600305,1290.99,0,0,0,0,0,0,0,0,0,0,0,Young (18-25),1,-0.485709976,Normal,0.273927792,0.485709976,Medium
TX001102,AC00462,47.48,20-02-2023 16:47,Debit,El Paso,D000198,196.244.194.198,M027,Branch,24,Student,66,1,585.52,04-11-2024 08:08,16,0,Monday,2,February,1,0,0,1,14943.3575,-623,0,2,3,0.080952056,538.04,0,0,0,0,0,0,0,0,1,1,0,Young (18-25),1,-0.492422741,Normal,0.293375983,0.492422741,Medium
TX001103,AC00310,64.92,19-05-2023 18:47,Debit,Atlanta,D000110,186.57.149.225,M082,Branch,58,Engineer,236,1,5481.76,04-11-2024 08:11,18,4,Friday,5,May,2,0,0,0,12829.39972,-535,0,2,1,0.011840752,5416.84,0,0,0,1,1,0,0,0,0,0,0,Senior (41-60),1,-0.52340501,Normal,0.383137667,0.52340501,High
TX001104,AC00189,350.72,02-08-2023 16:37,Credit,Fresno,D000679,46.150.175.171,M035,ATM,28,Student,48,1,1982.9,04-11-2024 08:07,16,2,Wednesday,8,August,3,0,0,1,11031.49361,-460,1,0,3,0.176783104,1632.18,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.449825758,Normal,0.169964206,0.449825758,Medium
TX001105,AC00328,3.8,01-08-2023 16:13,Debit,Charlotte,D000286,8.244.162.185,M057,Online,65,Doctor,174,1,5766.96,04-11-2024 08:12,16,1,Tuesday,8,August,3,0,0,1,11055.98139,-461,0,1,0,0.000658812,5763.16,0,0,0,1,0,0,0,0,0,0,0,Elderly (60+),1,-0.425953281,Normal,0.100800977,0.425953281,Medium
TX001106,AC00057,22.54,29-08-2023 16:19,Debit,El Paso,D000075,161.161.26.115,M044,Online,26,Engineer,42,1,7139.11,04-11-2024 08:10,16,1,Tuesday,8,August,3,0,0,1,10383.85556,-433,0,1,1,0.003156814,7116.57,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.400216557,Normal,0.02623666,0.400216557,Medium
TX001107,AC00360,767.14,29-08-2023 16:24,Credit,Mesa,D000441,16.94.155.46,M039,Branch,62,Retired,38,1,4732.57,04-11-2024 08:08,16,1,Tuesday,8,August,3,0,0,1,10383.73861,-433,1,2,2,0.162063728,3965.43,0,0,0,0,0,1,1,0,0,0,0,Elderly (60+),1,-0.496401972,Normal,0.304904594,0.496401972,Medium
TX001108,AC00209,167.47,01-12-2023 17:45,Debit,Sacramento,D000002,175.166.115.182,M024,ATM,35,Engineer,103,1,2293.13,04-11-2024 08:12,17,4,Friday,12,December,4,0,0,1,8126.445833,-339,0,0,1,0.072999351,2125.66,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.439010432,Normal,0.138630093,0.439010432,Medium
TX001109,AC00390,43.65,30-10-2023 16:23,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,04-11-2024 08:11,16,0,Monday,10,October,4,0,0,1,8895.805833,-371,1,2,1,0.015200215,2827.02,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.489613982,Normal,0.285238461,0.489613982,Medium
TX001110,AC00061,391.08,28-04-2023 17:12,Debit,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16,04-11-2024 08:10,17,4,Friday,4,April,2,0,0,1,13334.97944,-556,0,1,2,0.056792174,6494.08,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.425372883,Normal,0.099119452,0.425372883,Medium
TX001111,AC00345,390.77,30-10-2023 16:02,Debit,Portland,D000548,180.224.54.115,M045,Online,44,Doctor,34,1,5500.56,04-11-2024 08:09,16,0,Monday,10,October,4,0,0,1,8896.109444,-371,0,1,0,0.071028945,5109.79,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.419004976,Normal,0.080670379,0.419004976,Medium
TX001112,AC00254,508.16,28-03-2023 18:19,Debit,Mesa,D000010,7.28.148.225,M038,ATM,39,Engineer,131,1,5609.44,04-11-2024 08:09,18,1,Tuesday,3,March,1,0,0,0,14077.84556,-587,0,0,1,0.090574001,5101.28,0,0,0,0,0,1,0,0,0,0,0,Middle (26-40),1,-0.480224414,Normal,0.258035049,0.480224414,Medium
TX001113,AC00271,36.76,10-04-2023 16:51,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,04-11-2024 08:12,16,0,Monday,4,April,2,0,0,1,13767.34028,-574,1,1,2,0.02988788,1192.17,0,0,0,0,0,0,0,0,1,0,0,Elderly (60+),1,-0.460819132,Normal,0.201814156,0.460819132,Medium
TX001114,AC00451,332.33,20-06-2023 17:05,Debit,Kansas City,D000128,52.1.78.30,M039,ATM,27,Student,101,1,192.63,04-11-2024 08:11,17,1,Tuesday,6,June,2,0,0,1,12063.09694,-503,0,0,3,1.716314621,-139.7,0,0,0,0,0,0,0,0,1,1,1,Middle (26-40),1,-0.55364645,Normal,0.470753026,0.55364645,High
TX001115,AC00061,362.09,27-02-2023 16:59,Debit,New York,D000449,187.52.200.18,M093,Branch,32,Engineer,31,1,6590.28,04-11-2024 08:07,16,0,Monday,2,February,1,0,0,1,14775.14194,-616,0,2,1,0.054934702,6228.19,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.421814655,Normal,0.088810567,0.421814655,Medium
TX001116,AC00245,42.58,06-02-2023 16:32,Debit,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485,04-11-2024 08:10,16,0,Monday,2,February,1,0,0,1,15279.625,-637,0,1,0,0.003157348,13442.42,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.438382374,Normal,0.136810487,0.438382374,Medium
TX001117,AC00105,122.35,12-04-2023 17:50,Credit,Atlanta,D000649,219.219.117.136,M008,Branch,53,Retired,188,1,6472.5,04-11-2024 08:09,17,2,Wednesday,4,April,2,0,0,1,13718.31472,-572,1,2,2,0.018900131,6350.15,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.450445269,Normal,0.171759049,0.450445269,Medium
TX001118,AC00122,248.66,03-02-2023 17:46,Debit,Chicago,D000129,175.166.115.182,M058,Online,28,Engineer,113,1,2571.39,04-11-2024 08:11,17,4,Friday,2,February,1,0,0,1,15350.41,-640,0,1,1,0.096664969,2322.73,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.43818051,Normal,0.136225647,0.43818051,Medium
TX001119,AC00202,461.25,28-08-2023 17:32,Credit,Sacramento,D000612,136.172.149.77,M044,Online,54,Doctor,171,1,676.1,04-11-2024 08:09,17,0,Monday,8,August,3,0,0,1,10406.60667,-434,1,1,0,0.681214001,214.85,0,0,0,1,0,1,0,0,1,1,0,Senior (41-60),1,-0.56079169,Normal,0.491454183,0.56079169,High
TX001120,AC00423,61.77,28-09-2023 17:06,Debit,Charlotte,D000327,55.154.161.250,M082,Branch,56,Doctor,49,1,12352.2,04-11-2024 08:11,17,3,Thursday,9,September,3,0,0,1,9663.084167,-403,0,2,0,0.005000324,12290.43,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.433551678,Normal,0.122815017,0.433551678,Medium
TX001121,AC00362,268.92,14-08-2023 16:32,Debit,Chicago,D000127,199.6.127.153,M022,Branch,29,Engineer,148,1,8765.38,04-11-2024 08:06,16,0,Monday,8,August,3,0,0,1,10743.56889,-448,0,2,1,0.030676288,8496.46,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.407186283,Normal,0.046429319,0.407186283,Medium
TX001122,AC00426,303.97,02-02-2023 16:55,Debit,Fort Worth,D000215,7.146.35.122,M056,Online,24,Student,77,5,1590.88,04-11-2024 08:07,16,3,Thursday,2,February,1,0,0,1,15375.20611,-641,0,1,3,0.190950323,1286.91,1,1,1,0,0,0,0,0,0,0,0,Young (18-25),-1,-0.612413959,FRAUD,0.641013979,0.612413959,Critical
TX001123,AC00204,219.02,01-01-2024 16:30,Credit,San Diego,D000442,187.223.139.194,M093,Online,54,Engineer,68,1,7375.73,04-11-2024 08:09,16,0,Monday,1,January,1,0,0,1,7383.6375,-308,1,1,1,0.029690662,7156.71,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.456076535,Normal,0.188073927,0.456076535,Medium
TX001124,AC00369,125.14,28-08-2023 17:19,Debit,Baltimore,D000133,48.89.167.189,M080,Branch,20,Student,31,1,1845.18,04-11-2024 08:10,17,0,Monday,8,August,3,0,0,1,10406.85667,-434,0,2,3,0.067783206,1720.04,0,0,0,0,0,0,0,0,0,0,0,Young (18-25),1,-0.430848207,Normal,0.114982534,0.430848207,Medium
TX001125,AC00365,47.6,23-02-2023 18:42,Debit,Austin,D000591,163.58.140.206,M026,Online,53,Engineer,115,1,1382.51,04-11-2024 08:08,18,3,Thursday,2,February,1,0,0,0,14869.42472,-620,0,1,1,0.034405245,1334.91,0,0,0,0,0,0,0,0,1,0,0,Senior (41-60),1,-0.501965925,Normal,0.321024452,0.501965925,High
TX001126,AC00063,592.82,14-09-2023 17:25,Debit,Memphis,D000450,193.108.17.115,M076,Online,74,Retired,248,1,7508.98,04-11-2024 08:12,17,3,Thursday,9,September,3,0,0,1,9998.773611,-417,0,1,2,0.078937627,6916.16,0,0,0,1,1,1,0,0,0,0,0,Elderly (60+),1,-0.514650267,Normal,0.357773469,0.514650267,High
TX001127,AC00455,372.5,16-10-2023 18:15,Debit,Nashville,D000628,205.45.234.42,M073,ATM,22,Student,211,1,3901.82,04-11-2024 08:10,18,0,Monday,10,October,4,0,0,0,9229.910556,-385,0,0,3,0.095443807,3529.32,0,0,0,1,1,0,0,0,0,0,0,Young (18-25),1,-0.529238192,Normal,0.400037537,0.529238192,High
TX001128,AC00415,4.72,17-04-2023 16:03,Debit,Fort Worth,D000610,45.64.74.86,M051,Branch,32,Engineer,20,1,4792.01,04-11-2024 08:09,16,0,Monday,4,April,2,0,0,1,13600.09333,-567,0,2,1,0.000984767,4787.29,0,0,0,0,0,0,0,0,0,0,0,Middle (26-40),1,-0.414708494,Normal,0.068222632,0.414708494,Medium
TX001129,AC00279,144.93,16-05-2023 16:32,Debit,Fresno,D000136,141.121.30.32,M093,Branch,42,Engineer,74,1,6887.52,04-11-2024 08:09,16,1,Tuesday,5,May,2,0,0,1,12903.62167,-538,0,2,1,0.021039352,6742.59,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.399098379,Normal,0.02299708,0.399098379,Low
TX001130,AC00262,316.56,29-08-2023 18:30,Debit,Denver,D000457,13.188.62.74,M052,Online,28,Engineer,261,1,8643.51,04-11-2024 08:09,18,1,Tuesday,8,August,3,0,0,0,10381.66194,-433,0,1,1,0.036619774,8326.95,0,0,0,1,1,0,0,0,0,0,0,Middle (26-40),1,-0.509030805,Normal,0.341492788,0.509030805,High
TX001131,AC00306,9.18,06-07-2023 18:10,Debit,San Francisco,D000535,82.88.241.226,M096,Online,22,Student,140,1,887.32,04-11-2024 08:09,18,3,Thursday,7,July,3,0,0,0,11677.98028,-487,0,1,3,0.010334114,878.14,0,0,0,0,0,0,0,0,1,0,0,Young (18-25),1,-0.485777361,Normal,0.27412302,0.485777361,Medium
TX001132,AC00164,421.25,05-01-2023 16:13,Debit,Fort Worth,D000422,156.134.123.253,M007,Online,25,Student,66,1,7174.69,04-11-2024 08:07,16,3,Thursday,1,January,1,0,0,1,16047.89639,-669,0,1,3,0.058705156,6753.44,0,0,0,0,0,1,0,0,0,0,0,Young (18-25),1,-0.474390512,Normal,0.241133096,0.474390512,Medium
TX001133,AC00236,185.71,07-08-2023 16:15,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91,04-11-2024 08:09,16,0,Monday,8,August,3,0,0,1,10911.90694,-455,0,2,1,0.069271255,2494.2,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.418238589,Normal,0.078450008,0.418238589,Medium
TX001134,AC00095,1432.02,08-09-2023 17:50,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,04-11-2024 08:09,17,4,Friday,9,September,3,0,0,1,10142.32417,-423,0,2,2,0.331787946,2883.05,0,0,0,0,0,1,1,1,0,0,0,Senior (41-60),1,-0.560324579,Normal,0.490100871,0.560324579,High
TX001135,AC00016,26.27,17-03-2023 16:22,Credit,Portland,D000332,62.27.235.199,M027,Online,45,Engineer,177,1,8853.93,04-11-2024 08:10,16,4,Friday,3,March,1,0,0,1,14343.79139,-598,1,1,1,0.002966709,8827.66,0,0,0,1,0,0,0,0,0,0,0,Senior (41-60),1,-0.469486953,Normal,0.226926527,0.469486953,Medium
TX001136,AC00386,297.03,08-09-2023 17:08,Debit,Austin,D000329,198.39.35.23,M041,Online,61,Retired,151,1,1088.62,04-11-2024 08:10,17,4,Friday,9,September,3,0,0,1,10143.02778,-423,0,1,2,0.272599622,791.59,0,0,0,1,0,0,0,0,1,0,0,Elderly (60+),1,-0.475805012,Normal,0.245231177,0.475805012,Medium
TX001137,AC00032,341.67,06-03-2023 16:45,Debit,Omaha,D000160,140.94.123.72,M037,Branch,53,Retired,96,5,1442.29,04-11-2024 08:09,16,0,Monday,3,March,1,0,0,1,14607.39417,-609,0,2,2,0.236729971,1100.62,1,1,1,0,0,0,0,0,1,0,0,Senior (41-60),-1,-0.621472161,FRAUD,0.667257359,0.621472161,Critical
TX001138,AC00152,99.52,10-04-2023 17:49,Debit,San Diego,D000335,24.181.236.233,M083,ATM,52,Engineer,127,1,3798.09,04-11-2024 08:11,17,0,Monday,4,April,2,0,0,1,13766.37667,-574,0,0,1,0.026195747,3698.57,0,0,0,0,0,0,0,0,0,0,0,Senior (41-60),1,-0.403621189,Normal,0.036100544,0.403621189,Medium
TX001139,AC00020,881.1,13-11-2023 16:46,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,28,Student,16,1,9951.68,04-11-2024 08:08,16,0,Monday,11,November,4,0,0,1,8559.367778,-357,0,2,3,0.088528919,9070.58,0,0,0,0,0,1,1,1,0,0,0,Middle (26-40),1,-0.558695302,Normal,0.485380537,0.558695302,High
